,Nos.,order_id,Item,Price,City,Quantity,Bill Amount,State of Delivery,Year,product_ID
4612,4613,388,Product 261,121,Chanakyapuri,10,1210,New Delhi,2017, 261
4613,4614,388,Product 172,289,Chanakyapuri,1,289,New Delhi,2017, 172
4614,4615,388,Product 309,195,Chanakyapuri,1,195,New Delhi,2017, 309
4615,4616,388,Product 394,177,Chanakyapuri,3,531,New Delhi,2017, 394
4616,4617,388,Product 105,200,Chanakyapuri,4,800,New Delhi,2017, 105
4617,4618,388,Product 68,279,Chanakyapuri,6,1674,New Delhi,2017, 68
4618,4619,388,Product 112,108,Chanakyapuri,8,864,New Delhi,2017, 112
4619,4620,388,Product 370,74,Chanakyapuri,4,296,New Delhi,2017, 370
4620,4621,388,Product 243,202,Chanakyapuri,7,1414,New Delhi,2017, 243
4621,4622,388,Product 402,148,Chanakyapuri,4,592,New Delhi,2017, 402
4622,4623,388,Product 460,76,Chanakyapuri,10,760,New Delhi,2017, 460
4623,4624,388,Product 189,81,Chanakyapuri,2,162,New Delhi,2017, 189
4624,4625,389,Product 68,279,Kodunallur,5,1395,Kerela,2017, 68
4625,4626,389,Product 261,121,Kodunallur,5,605,Kerela,2017, 261
4626,4627,389,Product 187,103,Kodunallur,5,515,Kerela,2017, 187
4627,4628,389,Product 331,200,Kodunallur,9,1800,Kerela,2017, 331
4628,4629,389,Product 67,55,Kodunallur,6,330,Kerela,2017, 67
4629,4630,389,Product 387,273,Kodunallur,10,2730,Kerela,2017, 387
4630,4631,389,Product 478,249,Kodunallur,1,249,Kerela,2017, 478
4631,4632,389,Product 286,160,Kodunallur,10,1600,Kerela,2017, 286
4632,4633,389,Product 410,254,Kodunallur,6,1524,Kerela,2017, 410
4633,4634,389,Product 90,193,Kodunallur,10,1930,Kerela,2017, 90
4634,4635,390,Product 427,275,North Parur,9,2475,Kerela,2017, 427
4635,4636,390,Product 51,136,North Parur,7,952,Kerela,2017, 51
4636,4637,390,Product 443,148,North Parur,1,148,Kerela,2017, 443
4637,4638,390,Product 34,191,North Parur,7,1337,Kerela,2017, 34
4638,4639,390,Product 419,233,North Parur,9,2097,Kerela,2017, 419
4639,4640,390,Product 472,202,North Parur,5,1010,Kerela,2017, 472
4640,4641,390,Product 462,58,North Parur,1,58,Kerela,2017, 462
4641,4642,390,Product 391,234,North Parur,10,2340,Kerela,2017, 391
4642,4643,390,Product 369,218,North Parur,4,872,Kerela,2017, 369
4643,4644,390,Product 38,297,North Parur,3,891,Kerela,2017, 38
4644,4645,390,Product 195,256,North Parur,6,1536,Kerela,2017, 195
4645,4646,390,Product 379,251,North Parur,4,1004,Kerela,2017, 379
4646,4647,390,Product 274,74,North Parur,5,370,Kerela,2017, 274
4647,4648,390,Product 135,214,North Parur,2,428,Kerela,2017, 135
4648,4649,391,Product 20,235,Margao,3,705,Goa,2017, 20
4649,4650,391,Product 290,73,Margao,10,730,Goa,2017, 290
4650,4651,391,Product 242,206,Margao,4,824,Goa,2017, 242
4651,4652,391,Product 209,258,Margao,6,1548,Goa,2017, 209
4652,4653,391,Product 219,203,Margao,8,1624,Goa,2017, 219
4653,4654,391,Product 429,266,Margao,9,2394,Goa,2017, 429
4654,4655,391,Product 236,65,Margao,6,390,Goa,2017, 236
4655,4656,391,Product 274,74,Margao,10,740,Goa,2017, 274
4656,4657,392,Product 361,127,Jhargram,3,381,West Bengal,2017, 361
4657,4658,392,Product 209,258,Jhargram,4,1032,West Bengal,2017, 209
4658,4659,392,Product 435,223,Jhargram,4,892,West Bengal,2017, 435
4659,4660,392,Product 5,95,Jhargram,8,760,West Bengal,2017, 5
4660,4661,392,Product 366,167,Jhargram,3,501,West Bengal,2017, 366
4661,4662,392,Product 495,63,Jhargram,7,441,West Bengal,2017, 495
4662,4663,392,Product 294,106,Jhargram,9,954,West Bengal,2017, 294
4663,4664,392,Product 19,188,Jhargram,10,1880,West Bengal,2017, 19
4664,4665,392,Product 463,118,Jhargram,4,472,West Bengal,2017, 463
4665,4666,392,Product 484,50,Jhargram,10,500,West Bengal,2017, 484
4666,4667,392,Product 96,296,Jhargram,8,2368,West Bengal,2017, 96
4667,4668,392,Product 18,285,Jhargram,9,2565,West Bengal,2017, 18
4668,4669,392,Product 236,65,Jhargram,9,585,West Bengal,2017, 236
4669,4670,392,Product 351,261,Jhargram,7,1827,West Bengal,2017, 351
4670,4671,392,Product 75,259,Jhargram,8,2072,West Bengal,2017, 75
4671,4672,392,Product 173,123,Jhargram,10,1230,West Bengal,2017, 173
4672,4673,392,Product 435,223,Jhargram,1,223,West Bengal,2017, 435
4673,4674,393,Product 340,151,Kozikode,7,1057,Kerela,2017, 340
4674,4675,393,Product 51,136,Kozikode,9,1224,Kerela,2017, 51
4675,4676,393,Product 411,233,Kozikode,3,699,Kerela,2017, 411
4676,4677,393,Product 172,289,Kozikode,6,1734,Kerela,2017, 172
4677,4678,393,Product 467,211,Kozikode,3,633,Kerela,2017, 467
4678,4679,393,Product 189,81,Kozikode,8,648,Kerela,2017, 189
4679,4680,393,Product 261,121,Kozikode,10,1210,Kerela,2017, 261
4680,4681,393,Product 163,124,Kozikode,3,372,Kerela,2017, 163
4681,4682,393,Product 36,214,Kozikode,10,2140,Kerela,2017, 36
4682,4683,393,Product 225,210,Kozikode,1,210,Kerela,2017, 225
4683,4684,394,Product 311,84,pattukottai,3,252,Tamil Nadu,2017, 311
4684,4685,394,Product 497,225,pattukottai,7,1575,Tamil Nadu,2017, 497
4685,4686,394,Product 219,203,pattukottai,10,2030,Tamil Nadu,2017, 219
4686,4687,394,Product 297,155,pattukottai,5,775,Tamil Nadu,2017, 297
4687,4688,394,Product 136,288,pattukottai,2,576,Tamil Nadu,2017, 136
4688,4689,394,Product 97,94,pattukottai,9,846,Tamil Nadu,2017, 97
4689,4690,394,Product 25,91,pattukottai,7,637,Tamil Nadu,2017, 25
4690,4691,394,Product 448,117,pattukottai,1,117,Tamil Nadu,2017, 448
4691,4692,394,Product 121,194,pattukottai,1,194,Tamil Nadu,2017, 121
4692,4693,394,Product 81,234,pattukottai,6,1404,Tamil Nadu,2017, 81
4693,4694,394,Product 383,188,pattukottai,9,1692,Tamil Nadu,2017, 383
4694,4695,394,Product 93,174,pattukottai,6,1044,Tamil Nadu,2017, 93
4695,4696,394,Product 12,68,pattukottai,7,476,Tamil Nadu,2017, 12
4696,4697,395,Product 396,142,ANGUL,7,994,Tamil Nadu,2017, 396
4697,4698,395,Product 78,154,ANGUL,4,616,Tamil Nadu,2017, 78
4698,4699,395,Product 10,142,ANGUL,4,568,Tamil Nadu,2017, 10
4699,4700,395,Product 102,283,ANGUL,6,1698,Tamil Nadu,2017, 102
4700,4701,395,Product 300,79,ANGUL,8,632,Tamil Nadu,2017, 300
4701,4702,395,Product 123,219,ANGUL,4,876,Tamil Nadu,2017, 123
4702,4703,395,Product 289,255,ANGUL,4,1020,Tamil Nadu,2017, 289
4703,4704,395,Product 328,249,ANGUL,5,1245,Tamil Nadu,2017, 328
4704,4705,395,Product 91,57,ANGUL,9,513,Tamil Nadu,2017, 91
4705,4706,395,Product 485,271,ANGUL,10,2710,Tamil Nadu,2017, 485
4706,4707,395,Product 469,183,ANGUL,8,1464,Tamil Nadu,2017, 469
4707,4708,396,Product 208,159,merta city,3,477,Tamil Nadu,2017, 208
4708,4709,396,Product 388,242,merta city,3,726,Tamil Nadu,2017, 388
4709,4710,396,Product 418,275,merta city,4,1100,Tamil Nadu,2017, 418
4710,4711,396,Product 409,293,merta city,5,1465,Tamil Nadu,2017, 409
4711,4712,396,Product 339,273,merta city,4,1092,Tamil Nadu,2017, 339
4712,4713,396,Product 45,119,merta city,4,476,Tamil Nadu,2017, 45
4713,4714,396,Product 351,261,merta city,2,522,Tamil Nadu,2017, 351
4714,4715,396,Product 442,185,merta city,5,925,Tamil Nadu,2017, 442
4715,4716,396,Product 475,273,merta city,9,2457,Tamil Nadu,2017, 475
4716,4717,396,Product 23,296,merta city,9,2664,Tamil Nadu,2017, 23
4717,4718,396,Product 341,294,merta city,5,1470,Tamil Nadu,2017, 341
4718,4719,396,Product 300,79,merta city,2,158,Tamil Nadu,2017, 300
4719,4720,397,Product 402,148,Pune,1,148,Maharashtra,2017, 402
4720,4721,397,Product 335,230,Pune,9,2070,Maharashtra,2017, 335
4721,4722,397,Product 376,90,Pune,6,540,Maharashtra,2017, 376
4722,4723,397,Product 77,97,Pune,7,679,Maharashtra,2017, 77
4723,4724,397,Product 493,137,Pune,7,959,Maharashtra,2017, 493
4724,4725,397,Product 44,153,Pune,5,765,Maharashtra,2017, 44
4725,4726,397,Product 260,190,Pune,6,1140,Maharashtra,2017, 260
4726,4727,397,Product 471,198,Pune,8,1584,Maharashtra,2017, 471
4727,4728,397,Product 72,219,Pune,6,1314,Maharashtra,2017, 72
4728,4729,397,Product 3,140,Pune,9,1260,Maharashtra,2017, 3
4729,4730,397,Product 113,280,Pune,4,1120,Maharashtra,2017, 113
4730,4731,397,Product 500,251,Pune,1,251,Maharashtra,2017, 500
4731,4732,397,Product 205,149,Pune,3,447,Maharashtra,2017, 205
4732,4733,397,Product 131,85,Pune,9,765,Maharashtra,2017, 131
4733,4734,397,Product 68,279,Pune,7,1953,Maharashtra,2017, 68
4734,4735,397,Product 432,120,Pune,3,360,Maharashtra,2017, 432
4735,4736,397,Product 236,65,Pune,1,65,Maharashtra,2017, 236
4736,4737,397,Product 51,136,Pune,6,816,Maharashtra,2017, 51
4737,4738,398,Product 474,123,JODHPUR,1,123,Rajasthan,2017, 474
4738,4739,398,Product 357,87,JODHPUR,3,261,Rajasthan,2017, 357
4739,4740,398,Product 420,131,JODHPUR,2,262,Rajasthan,2017, 420
4740,4741,398,Product 201,150,JODHPUR,10,1500,Rajasthan,2017, 201
4741,4742,398,Product 368,236,JODHPUR,4,944,Rajasthan,2017, 368
4742,4743,398,Product 163,124,JODHPUR,3,372,Rajasthan,2017, 163
4743,4744,398,Product 374,274,JODHPUR,7,1918,Rajasthan,2017, 374
4744,4745,398,Product 413,252,JODHPUR,10,2520,Rajasthan,2017, 413
4745,4746,398,Product 357,87,JODHPUR,4,348,Rajasthan,2017, 357
4746,4747,398,Product 320,283,JODHPUR,3,849,Rajasthan,2017, 320
4747,4748,398,Product 480,69,JODHPUR,10,690,Rajasthan,2017, 480
4748,4749,398,Product 51,136,JODHPUR,9,1224,Rajasthan,2017, 51
4749,4750,398,Product 173,123,JODHPUR,2,246,Rajasthan,2017, 173
4750,4751,398,Product 60,121,JODHPUR,4,484,Rajasthan,2017, 60
4751,4752,399,Product 41,192,vishakapatnam,6,1152,Andhra Pradesh,2017, 41
4752,4753,399,Product 386,127,vishakapatnam,7,889,Andhra Pradesh,2017, 386
4753,4754,399,Product 398,266,vishakapatnam,3,798,Andhra Pradesh,2017, 398
4754,4755,399,Product 460,76,vishakapatnam,9,684,Andhra Pradesh,2017, 460
4755,4756,399,Product 107,114,vishakapatnam,5,570,Andhra Pradesh,2017, 107
4756,4757,399,Product 323,189,vishakapatnam,5,945,Andhra Pradesh,2017, 323
4757,4758,399,Product 325,61,vishakapatnam,1,61,Andhra Pradesh,2017, 325
4758,4759,399,Product 214,152,vishakapatnam,3,456,Andhra Pradesh,2017, 214
4759,4760,399,Product 244,181,vishakapatnam,6,1086,Andhra Pradesh,2017, 244
4760,4761,399,Product 201,150,vishakapatnam,4,600,Andhra Pradesh,2017, 201
4761,4762,399,Product 36,214,vishakapatnam,3,642,Andhra Pradesh,2017, 36
4762,4763,399,Product 45,119,vishakapatnam,9,1071,Andhra Pradesh,2017, 45
4763,4764,400,Product 475,273,Gurgoan,3,819,Haryana,2017, 475
4764,4765,400,Product 355,80,Gurgoan,4,320,Haryana,2017, 355
4765,4766,400,Product 456,173,Gurgoan,4,692,Haryana,2017, 456
4766,4767,400,Product 394,177,Gurgoan,2,354,Haryana,2017, 394
4767,4768,400,Product 258,90,Gurgoan,9,810,Haryana,2017, 258
4768,4769,400,Product 486,105,Gurgoan,2,210,Haryana,2017, 486
4769,4770,400,Product 259,144,Gurgoan,8,1152,Haryana,2017, 259
4770,4771,400,Product 17,185,Gurgoan,6,1110,Haryana,2017, 17
4771,4772,401,Product 355,80,Balurghat,7,560,West Bengal,2017, 355
4772,4773,401,Product 454,267,Balurghat,7,1869,West Bengal,2017, 454
4773,4774,401,Product 207,197,Balurghat,4,788,West Bengal,2017, 207
4774,4775,401,Product 320,283,Balurghat,7,1981,West Bengal,2017, 320
4775,4776,401,Product 278,251,Balurghat,4,1004,West Bengal,2017, 278
4776,4777,401,Product 219,203,Balurghat,4,812,West Bengal,2017, 219
4777,4778,401,Product 69,215,Balurghat,1,215,West Bengal,2017, 69
4778,4779,401,Product 58,142,Balurghat,4,568,West Bengal,2017, 58
4779,4780,401,Product 357,87,Balurghat,3,261,West Bengal,2017, 357
4780,4781,401,Product 111,231,Balurghat,4,924,West Bengal,2017, 111
4781,4782,401,Product 482,120,Balurghat,8,960,West Bengal,2017, 482
4782,4783,401,Product 304,111,Balurghat,9,999,West Bengal,2017, 304
4783,4784,401,Product 156,287,Balurghat,9,2583,West Bengal,2017, 156
4784,4785,401,Product 3,140,Balurghat,4,560,West Bengal,2017, 3
4785,4786,402,Product 393,206,Banglore,7,1442,Karnataka,2017, 393
4786,4787,402,Product 413,252,Banglore,8,2016,Karnataka,2017, 413
4787,4788,402,Product 115,280,Banglore,6,1680,Karnataka,2017, 115
4788,4789,402,Product 127,179,Banglore,4,716,Karnataka,2017, 127
4789,4790,402,Product 143,139,Banglore,9,1251,Karnataka,2017, 143
4790,4791,402,Product 46,136,Banglore,6,816,Karnataka,2017, 46
4791,4792,402,Product 70,90,Banglore,1,90,Karnataka,2017, 70
4792,4793,402,Product 112,108,Banglore,10,1080,Karnataka,2017, 112
4793,4794,402,Product 48,214,Banglore,5,1070,Karnataka,2017, 48
4794,4795,402,Product 91,57,Banglore,4,228,Karnataka,2017, 91
4795,4796,402,Product 198,214,Banglore,7,1498,Karnataka,2017, 198
4796,4797,402,Product 376,90,Banglore,9,810,Karnataka,2017, 376
4797,4798,402,Product 378,98,Banglore,10,980,Karnataka,2017, 378
4798,4799,402,Product 479,68,Banglore,5,340,Karnataka,2017, 479
4799,4800,402,Product 410,254,Banglore,8,2032,Karnataka,2017, 410
4800,4801,403,Product 297,155,Vasai West,9,1395,Maharashtra,2017, 297
4801,4802,403,Product 367,103,Vasai West,9,927,Maharashtra,2017, 367
4802,4803,403,Product 220,94,Vasai West,7,658,Maharashtra,2017, 220
4803,4804,403,Product 42,83,Vasai West,6,498,Maharashtra,2017, 42
4804,4805,403,Product 326,142,Vasai West,1,142,Maharashtra,2017, 326
4805,4806,403,Product 272,271,Vasai West,8,2168,Maharashtra,2017, 272
4806,4807,403,Product 149,174,Vasai West,1,174,Maharashtra,2017, 149
4807,4808,403,Product 391,234,Vasai West,2,468,Maharashtra,2017, 391
4808,4809,403,Product 355,80,Vasai West,2,160,Maharashtra,2017, 355
4809,4810,403,Product 475,273,Vasai West,5,1365,Maharashtra,2017, 475
4810,4811,404,Product 304,111,KARJAT,7,777,Maharashtra,2017, 304
4811,4812,404,Product 129,65,KARJAT,3,195,Maharashtra,2017, 129
4812,4813,404,Product 242,206,KARJAT,3,618,Maharashtra,2017, 242
4813,4814,404,Product 141,186,KARJAT,2,372,Maharashtra,2017, 141
4814,4815,404,Product 184,275,KARJAT,2,550,Maharashtra,2017, 184
4815,4816,404,Product 199,216,KARJAT,3,648,Maharashtra,2017, 199
4816,4817,404,Product 196,215,KARJAT,7,1505,Maharashtra,2017, 196
4817,4818,404,Product 121,194,KARJAT,5,970,Maharashtra,2017, 121
4818,4819,404,Product 460,76,KARJAT,8,608,Maharashtra,2017, 460
4819,4820,404,Product 199,216,KARJAT,5,1080,Maharashtra,2017, 199
4820,4821,404,Product 30,204,KARJAT,7,1428,Maharashtra,2017, 30
4821,4822,404,Product 57,267,KARJAT,3,801,Maharashtra,2017, 57
4822,4823,404,Product 203,289,KARJAT,4,1156,Maharashtra,2017, 203
4823,4824,404,Product 120,171,KARJAT,2,342,Maharashtra,2017, 120
4824,4825,404,Product 377,119,KARJAT,2,238,Maharashtra,2017, 377
4825,4826,405,Product 84,190,Bangaluru,3,570,Karnataka,2017, 84
4826,4827,405,Product 485,271,Bangaluru,8,2168,Karnataka,2017, 485
4827,4828,405,Product 4,139,Bangaluru,7,973,Karnataka,2017, 4
4828,4829,405,Product 219,203,Bangaluru,8,1624,Karnataka,2017, 219
4829,4830,405,Product 351,261,Bangaluru,4,1044,Karnataka,2017, 351
4830,4831,405,Product 433,191,Bangaluru,4,764,Karnataka,2017, 433
4831,4832,405,Product 436,140,Bangaluru,6,840,Karnataka,2017, 436
4832,4833,405,Product 11,94,Bangaluru,8,752,Karnataka,2017, 11
4833,4834,405,Product 69,215,Bangaluru,3,645,Karnataka,2017, 69
4834,4835,405,Product 151,280,Bangaluru,10,2800,Karnataka,2017, 151
4835,4836,405,Product 81,234,Bangaluru,10,2340,Karnataka,2017, 81
4836,4837,405,Product 300,79,Bangaluru,7,553,Karnataka,2017, 300
4837,4838,406,Product 113,280,Santhosapuram,7,1960,Karnataka,2017, 113
4838,4839,406,Product 170,114,Santhosapuram,1,114,Karnataka,2017, 170
4839,4840,406,Product 297,155,Santhosapuram,6,930,Karnataka,2017, 297
4840,4841,406,Product 189,81,Santhosapuram,9,729,Karnataka,2017, 189
4841,4842,406,Product 271,277,Santhosapuram,1,277,Karnataka,2017, 271
4842,4843,406,Product 205,149,Santhosapuram,8,1192,Karnataka,2017, 205
4843,4844,406,Product 253,98,Santhosapuram,8,784,Karnataka,2017, 253
4844,4845,406,Product 138,258,Santhosapuram,9,2322,Karnataka,2017, 138
4845,4846,406,Product 141,186,Santhosapuram,9,1674,Karnataka,2017, 141
4846,4847,406,Product 430,296,Santhosapuram,9,2664,Karnataka,2017, 430
4847,4848,406,Product 494,50,Santhosapuram,7,350,Karnataka,2017, 494
4848,4849,406,Product 313,163,Santhosapuram,3,489,Karnataka,2017, 313
4849,4850,407,Product 219,203,Nadiad,7,1421,Gujarat,2017, 219
4850,4851,407,Product 14,256,Nadiad,8,2048,Gujarat,2017, 14
4851,4852,407,Product 98,66,Nadiad,2,132,Gujarat,2017, 98
4852,4853,407,Product 20,235,Nadiad,9,2115,Gujarat,2017, 20
4853,4854,407,Product 348,280,Nadiad,4,1120,Gujarat,2017, 348
4854,4855,407,Product 152,297,Nadiad,2,594,Gujarat,2017, 152
4855,4856,407,Product 377,119,Nadiad,3,357,Gujarat,2017, 377
4856,4857,407,Product 105,200,Nadiad,5,1000,Gujarat,2017, 105
4857,4858,407,Product 22,86,Nadiad,10,860,Gujarat,2017, 22
4858,4859,407,Product 393,206,Nadiad,6,1236,Gujarat,2017, 393
4859,4860,407,Product 167,232,Nadiad,8,1856,Gujarat,2017, 167
4860,4861,408,Product 273,205,HUBLI (New HUBBALLI ),2,410,West Bengal,2017, 273
4861,4862,408,Product 235,299,HUBLI (New HUBBALLI ),10,2990,West Bengal,2017, 235
4862,4863,408,Product 250,150,HUBLI (New HUBBALLI ),8,1200,West Bengal,2017, 250
4863,4864,408,Product 23,296,HUBLI (New HUBBALLI ),9,2664,West Bengal,2017, 23
4864,4865,408,Product 450,69,HUBLI (New HUBBALLI ),1,69,West Bengal,2017, 450
4865,4866,408,Product 435,223,HUBLI (New HUBBALLI ),7,1561,West Bengal,2017, 435
4866,4867,408,Product 122,176,HUBLI (New HUBBALLI ),10,1760,West Bengal,2017, 122
4867,4868,408,Product 50,56,HUBLI (New HUBBALLI ),8,448,West Bengal,2017, 50
4868,4869,408,Product 101,98,HUBLI (New HUBBALLI ),8,784,West Bengal,2017, 101
4869,4870,408,Product 494,50,HUBLI (New HUBBALLI ),2,100,West Bengal,2017, 494
4870,4871,408,Product 381,282,HUBLI (New HUBBALLI ),9,2538,West Bengal,2017, 381
4871,4872,408,Product 11,94,HUBLI (New HUBBALLI ),6,564,West Bengal,2017, 11
4872,4873,408,Product 39,198,HUBLI (New HUBBALLI ),5,990,West Bengal,2017, 39
4873,4874,408,Product 101,98,HUBLI (New HUBBALLI ),5,490,West Bengal,2017, 101
4874,4875,408,Product 151,280,HUBLI (New HUBBALLI ),8,2240,West Bengal,2017, 151
4875,4876,408,Product 33,90,HUBLI (New HUBBALLI ),8,720,West Bengal,2017, 33
4876,4877,409,Product 485,271,Panjim,2,542,Goa,2017, 485
4877,4878,409,Product 385,184,Panjim,7,1288,Goa,2017, 385
4878,4879,409,Product 194,78,Panjim,6,468,Goa,2017, 194
4879,4880,409,Product 436,140,Panjim,9,1260,Goa,2017, 436
4880,4881,409,Product 48,214,Panjim,3,642,Goa,2017, 48
4881,4882,409,Product 394,177,Panjim,2,354,Goa,2017, 394
4882,4883,409,Product 24,84,Panjim,10,840,Goa,2017, 24
4883,4884,409,Product 414,130,Panjim,2,260,Goa,2017, 414
4884,4885,409,Product 51,136,Panjim,4,544,Goa,2017, 51
4885,4886,409,Product 59,241,Panjim,7,1687,Goa,2017, 59
4886,4887,409,Product 117,52,Panjim,1,52,Goa,2017, 117
4887,4888,409,Product 363,266,Panjim,6,1596,Goa,2017, 363
4888,4889,409,Product 428,218,Panjim,8,1744,Goa,2017, 428
4889,4890,409,Product 261,121,Panjim,5,605,Goa,2017, 261
4890,4891,409,Product 308,67,Panjim,6,402,Goa,2017, 308
4891,4892,410,Product 34,191,NALASOPARA WEST,5,955,Maharashtra,2017, 34
4892,4893,410,Product 17,185,NALASOPARA WEST,8,1480,Maharashtra,2017, 17
4893,4894,410,Product 469,183,NALASOPARA WEST,2,366,Maharashtra,2017, 469
4894,4895,410,Product 56,75,NALASOPARA WEST,4,300,Maharashtra,2017, 56
4895,4896,410,Product 214,152,NALASOPARA WEST,6,912,Maharashtra,2017, 214
4896,4897,410,Product 437,269,NALASOPARA WEST,7,1883,Maharashtra,2017, 437
4897,4898,410,Product 144,99,NALASOPARA WEST,8,792,Maharashtra,2017, 144
4898,4899,410,Product 400,248,NALASOPARA WEST,5,1240,Maharashtra,2017, 400
4899,4900,410,Product 275,52,NALASOPARA WEST,8,416,Maharashtra,2017, 275
4900,4901,410,Product 458,73,NALASOPARA WEST,3,219,Maharashtra,2017, 458
4901,4902,410,Product 386,127,NALASOPARA WEST,6,762,Maharashtra,2017, 386
4902,4903,411,Product 410,254,Kalyan east,2,508,Maharashtra,2017, 410
4903,4904,411,Product 116,199,Kalyan east,2,398,Maharashtra,2017, 116
4904,4905,411,Product 298,153,Kalyan east,4,612,Maharashtra,2017, 298
4905,4906,411,Product 222,174,Kalyan east,7,1218,Maharashtra,2017, 222
4906,4907,411,Product 498,56,Kalyan east,9,504,Maharashtra,2017, 498
4907,4908,411,Product 164,122,Kalyan east,5,610,Maharashtra,2017, 164
4908,4909,411,Product 75,259,Kalyan east,4,1036,Maharashtra,2017, 75
4909,4910,411,Product 405,226,Kalyan east,5,1130,Maharashtra,2017, 405
4910,4911,411,Product 285,150,Kalyan east,2,300,Maharashtra,2017, 285
4911,4912,411,Product 272,271,Kalyan east,9,2439,Maharashtra,2017, 272
4912,4913,412,Product 277,200,panvel,5,1000,Maharashtra,2018, 277
4913,4914,412,Product 223,215,panvel,4,860,Maharashtra,2018, 223
4914,4915,412,Product 402,148,panvel,1,148,Maharashtra,2018, 402
4915,4916,412,Product 158,234,panvel,4,936,Maharashtra,2018, 158
4916,4917,412,Product 328,249,panvel,3,747,Maharashtra,2018, 328
4917,4918,412,Product 417,80,panvel,5,400,Maharashtra,2018, 417
4918,4919,412,Product 218,192,panvel,9,1728,Maharashtra,2018, 218
4919,4920,412,Product 451,83,panvel,5,415,Maharashtra,2018, 451
4920,4921,412,Product 175,280,panvel,10,2800,Maharashtra,2018, 175
4921,4922,412,Product 39,198,panvel,7,1386,Maharashtra,2018, 39
4922,4923,412,Product 403,249,panvel,8,1992,Maharashtra,2018, 403
4923,4924,412,Product 489,179,panvel,6,1074,Maharashtra,2018, 489
4924,4925,412,Product 449,157,panvel,1,157,Maharashtra,2018, 449
4925,4926,412,Product 436,140,panvel,8,1120,Maharashtra,2018, 436
4926,4927,413,Product 445,214,DILSHAD GARDEN,7,1498,New Delhi,2018, 445
4927,4928,413,Product 463,118,DILSHAD GARDEN,7,826,New Delhi,2018, 463
4928,4929,413,Product 342,132,DILSHAD GARDEN,9,1188,New Delhi,2018, 342
4929,4930,413,Product 265,194,DILSHAD GARDEN,1,194,New Delhi,2018, 265
4930,4931,413,Product 386,127,DILSHAD GARDEN,10,1270,New Delhi,2018, 386
4931,4932,413,Product 365,289,DILSHAD GARDEN,5,1445,New Delhi,2018, 365
4932,4933,413,Product 466,180,DILSHAD GARDEN,10,1800,New Delhi,2018, 466
4933,4934,413,Product 423,199,DILSHAD GARDEN,1,199,New Delhi,2018, 423
4934,4935,413,Product 422,185,DILSHAD GARDEN,3,555,New Delhi,2018, 422
4935,4936,413,Product 260,190,DILSHAD GARDEN,10,1900,New Delhi,2018, 260
4936,4937,413,Product 421,104,DILSHAD GARDEN,8,832,New Delhi,2018, 421
4937,4938,413,Product 492,243,DILSHAD GARDEN,7,1701,New Delhi,2018, 492
